timestamp,open,high,low,close,volume
1769,77661.0390625,77809.671875,77553.375,77553.375,256970752
1769,77428.5859375,77975.796875,77313.6796875,77313.6796875,1359052800
1769,77280.765625,77405.8515625,77033.0078125,77405.8515625,401928192
1769,77387.6328125,77941.3203125,77321.0859375,77941.3203125,0
1769,77948.125,78032.25,77575.703125,77607.9921875,1398202368
1769,77540.8046875,77836.5703125,77313.2265625,77836.5703125,763338752
1769,77736.03125,78074.28125,77695.3671875,78063.7578125,398573568
1769,78042.8046875,78229.1328125,78025.7578125,78229.1328125,294539264
1769,78177.4609375,78374.46875,78069.734375,78091.9609375,386994176
1769,78099.5078125,78201.7109375,78020.375,78201.7109375,392650752
1769,78251.8046875,78267.9765625,78001.7265625,78060.9921875,743575552
1769,77990.1796875,78147.8203125,77911.875,78136.9921875,0
1769,78084.3671875,78232.4296875,78050.2265625,78161.5,1596002304
1769,78143.6640625,79122.1484375,78107.1796875,78821.4453125,202817536
1769,78891.328125,79059.4921875,78712.359375,78712.359375,1802371072
1769,78752.1015625,78801.390625,78622.8046875,78706.203125,329064448
1769,78655.09375,79243.125,78576.78125,79178.3125,1127522304
1769,79284.5,79284.5,78900.0078125,79054.2265625,368541696
1769,79012.3203125,79099.28125,78717.546875,78752.3828125,925360128
1769,78716.5859375,79020.7421875,78716.5859375,78827.4453125,810115072
1769,78823.6171875,78861.09375,78517.796875,78615.1171875,1028825088
1769,78617.65625,78707.921875,78336.171875,78707.921875,825360384
1769,78774.7109375,78774.7109375,78300.90625,78300.90625,249831424
1769,78260.7265625,78445.3203125,78245.0078125,78418.0234375,169222144
1769,78433.078125,78670.296875,78309.5,78670.296875,652779520
1769,78753.3359375,78767.90625,78456.515625,78525.6171875,864608256
1769,78515.28125,78701.609375,78515.28125,78625.21875,268722176
1769,78662.8046875,78927.8671875,78662.8046875,78844.2734375,781033472
1769,78856.28125,78910.1015625,78673.3203125,78757.140625,514965504
1769,78784.671875,78804.8125,78602.640625,78685.5625,447086592
1769,78672.4453125,78749.90625,78619.046875,78698.5859375,1173340160
1769,78639.1640625,78820.9609375,78639.1640625,78803.34375,375504896
