timestamp,open,high,low,close,volume
1786297500000,0.0063362,0.006337,0.0063359,0.0063363,0
1786298400000,0.0063362,0.0063366,0.0063361,0.0063364,0
1786299300000,0.0063362,0.0063365,0.0063361,0.0063362,0
1786300200000,0.0063362,0.0063365,0.0063361,0.0063362,0
1786301100000,0.0063362,0.0063365,0.0063361,0.0063363,0
1786302000000,0.0063362,0.0063366,0.0063361,0.0063363,0
1786302900000,0.0063362,0.0063365,0.0063361,0.0063363,0
1786303800000,0.0063363,0.0063365,0.0063361,0.0063361,0
1786304700000,0.0063362,0.0063365,0.0063361,0.0063363,0
1786305600000,0.0063362,0.0063365,0.0063361,0.0063363,0
1786306500000,0.0063362,0.0063365,0.0063361,0.0063362,0
1786307400000,0.0063362,0.0063365,0.0063361,0.0063361,0
1786308300000,0.0063362,0.0063365,0.0063361,0.0063362,0
1786309200000,0.0063362,0.0063365,0.0063361,0.0063363,0
1786310100000,0.0063362,0.0063365,0.0063361,0.0063363,0
1786311000000,0.0063362,0.0063365,0.0063354,0.0063362,0
1786311900000,0.006336,0.0063365,0.006336,0.0063362,0
1786312800000,0.0063362,0.0063365,0.0063361,0.0063363,0
1786313700000,0.0063362,0.0063365,0.0063361,0.0063363,0
1786314600000,0.0063362,0.0063365,0.0063361,0.0063362,0
1786315500000,0.0063362,0.0063365,0.0063361,0.0063362,0
1786316400000,0.0063362,0.0063365,0.0063361,0.0063363,0
1786317300000,0.0063362,0.0063365,0.0063353,0.0063356,0
1786318200000,0.0063355,0.0063358,0.0063354,0.0063355,0
1786319100000,0.0063355,0.0063358,0.0063354,0.0063355,0
1786320000000,0.0063355,0.006336,0.0063355,0.0063358,0
1786320900000,0.0063357,0.0063364,0.0063356,0.0063362,0
1786321800000,0.0063361,0.0063364,0.006336,0.0063361,0
1786322700000,0.0063361,0.0063366,0.006336,0.0063363,0
1786323600000,0.0063363,0.0063366,0.0063355,0.0063362,0
1786324500000,0.0063361,0.0063364,0.006336,0.0063363,0
1786325400000,0.0063361,0.0063364,0.006336,0.0063361,0
1786326300000,0.0063361,0.0063364,0.006336,0.0063361,0
1786327200000,0.0063361,0.006337,0.0063343,0.0063357,0
1786328100000,0.0063355,0.0063358,0.0063355,0.0063357,0
1786329000000,0.0063355,0.0063358,0.0063352,0.0063353,0
1786329900000,0.0063353,0.0063356,0.0063352,0.0063352,0
1786330800000,0.0063353,0.0063383,0.0063313,0.0063363,0
1786331700000,0.0063362,0.0063365,0.0063361,0.0063364,0
1786332600000,0.0063362,0.0063365,0.0063361,0.0063363,0
1786333500000,0.0063362,0.0063365,0.0063361,0.0063361,0
1786334400000,0.0063362,0.0063372,0.0063345,0.0063362,0
1786335300000,0.0063362,0.0063375,0.0063316,0.0063362,0
1786336200000,0.006336,0.0063365,0.0063312,0.0063361,0
1786337100000,0.0063359,0.0063435,0.0063321,0.0063413,0
1786338000000,0.0063399,0.0063515,0.0063342,0.0063388,0
1786338900000,0.0063384,0.0063391,0.0063353,0.0063389,0
1786339800000,0.0063386,0.0063388,0.0063345,0.0063367,0
1786340700000,0.0063364,0.006337,0.0063351,0.0063363,0
1786341600000,0.0063364,0.0063406,0.0063337,0.0063384,0
1786342500000,0.0063385,0.0063418,0.006338,0.00634,0
1786343400000,0.0063404,0.0063408,0.0063365,0.0063393,0
1786344300000,0.0063391,0.0063404,0.0063379,0.0063394,0
1786345200000,0.0063392,0.0063427,0.0063348,0.0063399,0
1786346100000,0.00634,0.0063411,0.0063397,0.0063409,0
1786347000000,0.0063408,0.0063411,0.0063401,0.0063409,0
1786347900000,0.0063407,0.0063414,0.0063407,0.0063408,0
