timestamp,open,high,low,close,volume
1789807500000,1.1174,1.1198,1.1163,1.1174,19632.05647948
1789808400000,1.1164,1.1177,1.112,1.1148,2029.27227616
1789809300000,1.1144,1.1158,1.1107,1.1128,5517.87255282
1789810200000,1.1124,1.1174,1.1124,1.1164,1743.92604584
1789811100000,1.1174,1.124,1.1172,1.1205,27040.55193341
1789812000000,1.1208,1.1227,1.1184,1.1227,1336.17921485
1789812900000,1.1227,1.1256,1.1212,1.1256,5721.34672409
1789813800000,1.1254,1.1254,1.1224,1.1224,4047.55526562
1789814700000,1.123,1.1249,1.121,1.1226,3238.94938373
1789815600000,1.1224,1.1264,1.1224,1.1228,3032.06612362
1789816500000,1.1238,1.1304,1.1228,1.128,8960.67470195
1789817400000,1.1305,1.1369,1.1288,1.1364,7113.29683969
1789818300000,1.1364,1.14,1.1324,1.1374,240304.92829726
1789819200000,1.1365,1.1404,1.1346,1.1346,8040.11563927
1789820100000,1.1335,1.1358,1.1315,1.1342,28664.30836817
1789821000000,1.1355,1.1369,1.1298,1.1299,11610.53677023
1789821900000,1.1312,1.1369,1.1286,1.1328,4592.44513863
1789822800000,1.1324,1.1348,1.1259,1.1268,20606.84858474
1789823700000,1.1268,1.1282,1.1255,1.1277,3841.48145852
1789824600000,1.127,1.1312,1.125,1.126,5173.32979089
1789825500000,1.1264,1.1328,1.1264,1.1328,1112.81412466
1789826400000,1.1318,1.1335,1.1285,1.1299,1756.89242771
1789827300000,1.1304,1.1327,1.1294,1.1327,12631.55009427
1789828200000,1.1317,1.1395,1.1314,1.1395,13940.5121235
1789829100000,1.1378,1.138,1.1293,1.1293,4672.77918962
1789830000000,1.1285,1.1357,1.1281,1.1288,10767.08023477
1789830900000,1.1278,1.1278,1.1215,1.1215,8652.880952
1789831800000,1.1229,1.1258,1.1197,1.1248,6617.6888355
1789832700000,1.1248,1.1278,1.1215,1.1248,12352.58285658
1789833600000,1.1248,1.1268,1.117,1.1235,15180.01605095
1789834500000,1.1238,1.1238,1.1197,1.1198,10703.99212318
1789835400000,1.1198,1.1284,1.1194,1.1283,6218.31611088
1789836300000,1.1278,1.1345,1.1263,1.1337,16097.12009546
1789837200000,1.1345,1.1387,1.1335,1.1368,9901.7280565
1789838100000,1.1363,1.142,1.1332,1.1368,15167.66041775
1789839000000,1.1354,1.1364,1.1229,1.1267,22085.63238799
1789839900000,1.1265,1.1316,1.1259,1.1295,4844.19243601
1789840800000,1.1298,1.1338,1.1285,1.1288,6510.94900379
1789841700000,1.1288,1.1319,1.1274,1.1284,10500.77657487
1789842600000,1.1275,1.132,1.125,1.1275,17803.59346352
1789843500000,1.1281,1.1297,1.1245,1.1289,15819.82928862
1789844400000,1.1296,1.1355,1.1293,1.1294,10024.94940752
1789845300000,1.13,1.1379,1.1294,1.1365,7841.45453818
1789846200000,1.1358,1.1379,1.1332,1.1355,5293.36824084
1789847100000,1.1355,1.1375,1.1328,1.1328,4526.29357277
1789848000000,1.1318,1.1339,1.1294,1.1315,6069.43224962
1789848900000,1.1308,1.1308,1.125,1.1268,8299.77442898
1789849800000,1.1267,1.1278,1.1245,1.1246,87478.82545165
1789850700000,1.1247,1.125,1.1145,1.117,129183.76952859
1789851600000,1.117,1.117,1.1,1.1047,426161.36853733
1789852500000,1.1038,1.1078,1.0955,1.1055,44229.62225634
