timestamp,open,high,low,close,volume
1788264900000,0.199222,0.199661,0.198761,0.198961,85603.0362797
1788265800000,0.198916,0.198916,0.197835,0.198816,114837.5220168
1788266700000,0.19888,0.199327,0.198155,0.198217,192636.26147349
1788267600000,0.198308,0.198411,0.196577,0.197741,1065357.37958775
1788268500000,0.197751,0.197999,0.197335,0.197891,415318.12062283
1788269400000,0.198107,0.198674,0.196759,0.198139,1655199.7199137
1788270300000,0.198097,0.199383,0.19804,0.198692,208280.85435328
1788271200000,0.199064,0.200359,0.198808,0.199547,187728.72872949
1788272100000,0.199645,0.2002,0.199262,0.199439,225089.02653101
1788273000000,0.199412,0.200197,0.199132,0.200118,51447.98777943
1788273900000,0.20031,0.20049,0.199311,0.199623,387579.44071197
1788274800000,0.199614,0.199644,0.197756,0.198355,206456.81589986
1788275700000,0.198429,0.198722,0.198081,0.198722,30459.98360087
1788276600000,0.198546,0.19999,0.198546,0.199934,136123.62545424
1788277500000,0.2,0.200132,0.199514,0.199528,56223.62798801
1788278400000,0.199458,0.199458,0.198,0.198,146896.37374682
1788279300000,0.197949,0.198393,0.196745,0.197394,404251.53367323
1788280200000,0.196947,0.197456,0.195461,0.196985,406014.03453498
1788281100000,0.196944,0.197666,0.196944,0.19722,127387.34204924
1788282000000,0.197222,0.197894,0.197206,0.197571,432105.87044686
1788282900000,0.197605,0.199,0.197261,0.198633,927885.01289139
1788283800000,0.198323,0.199041,0.198323,0.198411,178998.56405122
1788284700000,0.198223,0.198333,0.196976,0.197171,293428.51892725
1788285600000,0.197408,0.19764,0.196007,0.19611,238499.45819526
1788286500000,0.196117,0.196117,0.194146,0.195507,1736434.62803671
1788287400000,0.195623,0.19599,0.193742,0.193793,1266397.76208419
1788288300000,0.193833,0.19652,0.193519,0.19652,1934289.61232934
1788289200000,0.196399,0.197231,0.195783,0.195829,1083442.08796104
1788290100000,0.195833,0.197351,0.195715,0.197351,160674.71534742
1788291000000,0.197351,0.197351,0.196413,0.196506,97540.82988156
1788291900000,0.196447,0.196551,0.19606,0.196376,91322.5690972
1788292800000,0.196427,0.196712,0.1958,0.196377,165019.90906299
1788293700000,0.196406,0.196812,0.195694,0.195964,200258.05163499
1788294600000,0.196095,0.196491,0.19545,0.195568,94837.8322471
1788295500000,0.195663,0.196333,0.195258,0.196317,174688.39164973
1788296400000,0.196556,0.196864,0.194765,0.194964,312182.37871506
1788297300000,0.194936,0.196053,0.19414,0.195561,242789.18249502
1788298200000,0.195564,0.195703,0.195004,0.195392,154882.48200747
1788299100000,0.195433,0.196049,0.19537,0.195525,144266.27155385
1788300000000,0.195687,0.196134,0.195489,0.195822,124413.28135235
1788300900000,0.19573,0.19573,0.194867,0.194867,172712.99891311
1788301800000,0.194878,0.195123,0.194485,0.19475,556046.75008485
1788302700000,0.194905,0.19581,0.194898,0.195168,139349.64031007
1788303600000,0.195186,0.195796,0.195096,0.195361,175965.70375717
1788304500000,0.195389,0.195879,0.19536,0.195879,91776.90282315
1788305400000,0.195833,0.196642,0.195833,0.196477,78595.70557567
1788306300000,0.196339,0.19692,0.196339,0.196545,116017.59199214
1788307200000,0.196594,0.197171,0.196594,0.197152,95930.9875945
1788308100000,0.197155,0.197328,0.196608,0.196629,155488.50105386
1788309000000,0.196555,0.197309,0.19624,0.196579,174240.29059484
1788309900000,0.196331,0.196557,0.19616,0.196297,55932.56932254
1788310800000,0.196143,0.196592,0.195739,0.196551,118567.27238949
1788311700000,0.196495,0.196594,0.19564,0.19564,1217105.6871093
1788312600000,0.195614,0.195873,0.194167,0.194285,693566.35307232
1788313500000,0.194403,0.194734,0.193092,0.194474,242559.93757655
1788314400000,0.194533,0.195773,0.194319,0.19552,248891.37686924
1788315300000,0.195418,0.19712,0.195418,0.197076,402080.27898627
1788316200000,0.197017,0.197366,0.196584,0.197092,133380.47304532
1788317100000,0.197144,0.197354,0.197025,0.197066,35490.67928908
1788318000000,0.197322,0.198288,0.197192,0.197991,78373.88351642
1788318900000,0.198019,0.198834,0.197934,0.198537,106865.89746388
1788319800000,0.198536,0.198536,0.197551,0.197753,128518.58398963
1788320700000,0.19781,0.198107,0.197205,0.197483,254724.42900347
1788321600000,0.197575,0.197632,0.196026,0.196114,240473.86086743
1788322500000,0.196377,0.196996,0.195801,0.19658,115745.93294909
1788323400000,0.196626,0.197468,0.196479,0.197341,108158.31851467
1788324300000,0.197363,0.197639,0.197073,0.197294,88339.01843552
1788325200000,0.197311,0.197349,0.196346,0.197083,106189.7211702
1788326100000,0.19732,0.199137,0.19732,0.199098,242354.13323817
1788327000000,0.198759,0.198807,0.198427,0.198432,62010.71752554
1788327900000,0.198453,0.198854,0.198453,0.198495,203930.1291211
1788328800000,0.198735,0.198948,0.197866,0.197935,184283.77605788
1788329700000,0.197981,0.197981,0.197207,0.197207,162520.9714233
1788330600000,0.197058,0.198441,0.196887,0.198055,275652.51859192
1788331500000,0.197903,0.197904,0.197308,0.19762,32785.87746824
1788332400000,0.197716,0.198341,0.197494,0.197913,90372.94156109
1788333300000,0.19768,0.19768,0.19717,0.19717,35973.47834846
1788334200000,0.197125,0.197494,0.197107,0.197134,131619.46585628
1788335100000,0.196933,0.197392,0.196667,0.196681,93941.2567672
1788336000000,0.196774,0.19696,0.196281,0.196632,99217.63149836
1788336900000,0.196735,0.196978,0.195961,0.195961,150504.66073748
1788337800000,0.195854,0.195862,0.19466,0.194749,237240.08528102
1788338700000,0.1947,0.195188,0.194259,0.194666,113064.19834583
1788339600000,0.194845,0.195508,0.194845,0.195143,67229.56357889
1788340500000,0.195009,0.195472,0.194,0.195405,516741.41976658
1788341400000,0.195112,0.195112,0.193578,0.193686,388097.84783426
1788342300000,0.193715,0.194267,0.193348,0.194226,155041.99929894
1788343200000,0.19424,0.194247,0.192888,0.193281,948967.88073918
1788344100000,0.193555,0.193926,0.193408,0.193408,419699.44639112
1788345000000,0.193495,0.193525,0.192655,0.192933,166868.92161906
1788345900000,0.192786,0.193764,0.191943,0.193764,459963.5752756
1788346800000,0.193691,0.193834,0.192897,0.193452,105854.20812778
1788347700000,0.193727,0.193727,0.192887,0.193437,35088.71163861
1788348600000,0.193606,0.194709,0.193315,0.194542,137933.70198237
1788349500000,0.194558,0.194968,0.194301,0.194968,176115.74102976
1788350400000,0.194932,0.194932,0.194642,0.194826,246241.59209927
1788351300000,0.194749,0.195511,0.194586,0.195155,1341408.17130047
1788352200000,0.195142,0.195142,0.194537,0.194549,527428.41528493
1788353100000,0.194554,0.194688,0.193878,0.193936,39382.40967501
1788354000000,0.193995,0.194896,0.193995,0.194174,134269.40840882
1788354900000,0.19453,0.194663,0.193968,0.194185,75271.40155123
1788355800000,0.194212,0.196704,0.193548,0.196704,164478.21218861
1788356700000,0.19675,0.197138,0.195884,0.196316,407658.17495197
1788357600000,0.196403,0.196867,0.196102,0.196457,176530.16287982
1788358500000,0.196514,0.197192,0.195885,0.196153,231302.74827035
1788359400000,0.196099,0.196608,0.195413,0.196608,168922.32461383
1788360300000,0.196429,0.196429,0.195076,0.19519,169531.94097139
1788361200000,0.195233,0.196093,0.194249,0.194249,525150.15810052
1788362100000,0.194686,0.195628,0.194509,0.19515,135424.73914848
1788363000000,0.195041,0.196471,0.194868,0.196448,397926.91759697
1788363900000,0.196233,0.196275,0.195806,0.196275,84951.33100533
1788364800000,0.196052,0.197052,0.195813,0.196922,130511.97495582
1788365700000,0.196678,0.197011,0.196276,0.196558,93510.68650709
1788366600000,0.19668,0.197052,0.196055,0.196079,125324.5419611
1788367500000,0.196012,0.196265,0.195747,0.195747,79981.55401159
1788368400000,0.195738,0.196041,0.194487,0.195123,589826.06396449
1788369300000,0.19502,0.195452,0.194432,0.195452,148068.36923088
1788370200000,0.19545,0.196,0.19539,0.196,143430.84692043
1788371100000,0.196411,0.196881,0.196411,0.196541,253989.6165529
1788372000000,0.196536,0.196792,0.196288,0.196775,99621.92443216
1788372900000,0.196859,0.19747,0.196546,0.197093,609599.77329766
1788373800000,0.197065,0.197256,0.196456,0.19675,105340.94202402
1788374700000,0.196773,0.197194,0.196591,0.196957,540603.65400983
1788375600000,0.196877,0.197205,0.196655,0.197016,370874.74713029
1788376500000,0.197029,0.197254,0.196586,0.196586,155803.6357703
1788377400000,0.196473,0.196864,0.196354,0.196696,203889.71840777
1788378300000,0.19682,0.197344,0.196663,0.197156,66216.95984207
1788379200000,0.197301,0.199056,0.197277,0.198297,587340.33672955
1788380100000,0.198283,0.198782,0.197436,0.197817,190410.13222963
1788381000000,0.19777,0.198638,0.19777,0.198138,223740.84789888
1788381900000,0.198048,0.198893,0.197932,0.1984,198665.10716031
1788382800000,0.198345,0.198433,0.198015,0.198194,113019.76587319
1788383700000,0.198208,0.198506,0.198102,0.198269,99566.23915939
1788384600000,0.198064,0.199488,0.198023,0.199488,371122.28773505
1788385500000,0.199328,0.199396,0.198836,0.19896,191169.84891556
1788386400000,0.198931,0.19905,0.197944,0.198176,214939.48977147
1788387300000,0.198047,0.198326,0.197425,0.197531,219023.17604134
1788388200000,0.19761,0.198807,0.197598,0.198696,147775.8320016
1788389100000,0.198635,0.1988,0.198186,0.1988,215441.60936994
1788390000000,0.1989,0.199744,0.198434,0.19941,169670.25091031
1788390900000,0.199594,0.200702,0.199196,0.200496,311059.74454687
1788391800000,0.200579,0.201001,0.199453,0.199908,863967.12639358
1788392700000,0.200014,0.201002,0.199994,0.201001,256668.45885377
