timestamp,open,high,low,close,volume
1784995200000,64145.19,64165.86,64098.13,64143.88,0.00711
1784998800000,64162.75,64918.96,64143.88,64225.52,0.2781
1785002400000,64376.32,64376.32,64347.08,64357.7,0.03876
1785006000000,64362.2,64377.33,64338.31,64377.33,0.02013
1785009600000,64270.11,64307.3,64270.11,64293.95,0.00109
1785013200000,64233.19,64320.45,64233.19,64307.99,0.02326
1785016800000,64342.79,64348.87,64317.03,64342.11,0.0298
1785020400000,64351.0,64351.0,64351.0,64351.0,8e-05
1785024000000,64317.03,64433.49,64317.03,64403.85,0.15785
1785027600000,64467.65,64500.0,64300.0,64381.88,34.22609
1785031200000,64386.0,64435.81,64360.0,64392.99,35.8213
1785034800000,64458.81,64540.0,64350.39,64477.0,36.81846
1785038400000,64490.05,64491.88,64450.86,64486.49,0.0626
1785042000000,64437.49,64437.49,64400.65,64433.03,0.00742
1785045600000,64370.58,64370.58,64259.02,64326.29,0.03951
1785049200000,64381.08,64381.08,64324.14,64324.14,0.13367
1785052800000,64361.66,64368.46,64323.66,64323.66,0.03334
1785056400000,64458.54,64509.07,64438.34,64466.91,0.01655
1785060000000,64454.28,64510.09,64445.74,64445.74,0.0137
1785063600000,64445.59,64460.55,64427.48,64452.83,0.00161
1785067200000,64470.0,64586.91,64470.0,64533.01,0.0081
1785070800000,64400.65,64520.56,64379.49,64520.56,0.02059
1785074400000,64586.91,64708.0,64586.91,64638.0,0.00287
1785078000000,64701.0,64738.2,64683.97,64738.2,0.11641
1785081600000,64710.27,64792.0,64680.25,64776.88,0.01908
1785085200000,64679.71,64706.5,64607.35,64643.54,0.05536
1785088800000,64649.75,64702.56,64620.38,64702.56,0.12089
1785092400000,64693.25,64693.25,64620.0,64661.53,0.03499
1785096000000,64586.91,64625.85,64586.91,64625.85,0.0082
1785099600000,64639.5,64848.0,64621.57,64848.0,0.10817
1785103200000,64826.99,65408.0,64826.99,65394.86,0.16536
1785106800000,65401.0,65506.0,65276.7,65305.29,0.00396
1785110400000,65351.46,65357.46,65047.07,65062.98,0.0078
1785114000000,65109.68,65139.44,64870.68,65139.44,0.02922
1785117600000,65144.68,65177.01,65090.55,65117.56,0.02449
1785121200000,65117.56,65243.1,65117.56,65211.51,0.00432
1785124800000,65337.38,65421.99,65313.15,65313.15,0.01834
1785128400000,65334.03,65422.0,65334.03,65422.0,0.01682
1785132000000,65429.09,65653.0,65420.0,65440.0,0.19562
1785135600000,65331.43,65376.77,65180.43,65264.12,0.03824
1785139200000,65164.42,65164.42,65063.54,65114.27,8.62621
1785142800000,65054.94,65243.1,65054.94,65243.1,0.03971
1785146400000,65233.0,65350.29,65233.0,65322.93,0.01212
1785150000000,65239.99,65265.02,65051.84,65051.84,0.0355
1785153600000,65057.49,65169.72,64841.0,65016.0,0.18409
1785157200000,65002.0,65611.0,64904.0,65176.19,0.10007
1785160800000,65184.0,65352.0,64406.8,64627.03,0.21913
1785164400000,64623.39,64721.12,64372.0,64530.1,0.06428
1785168000000,64506.06,64867.32,64506.06,64826.02,0.01891
1785171600000,64782.95,65040.71,64782.95,64973.71,0.03471
1785175200000,64973.71,65005.98,64701.0,64830.55,0.02668
1785178800000,64830.55,64988.0,64766.13,64876.0,0.0265
1785182400000,64925.0,64960.0,64876.0,64886.58,2.63395
1785186000000,64869.0,64869.0,64764.0,64811.38,0.04521
1785189600000,64694.01,64735.99,63762.87,63812.0,0.21919
1785193200000,63695.33,63878.97,63575.8,63714.4,0.10943
1785196800000,63686.99,63728.0,63437.81,63437.81,0.15695
1785200400000,63410.68,63410.68,63057.58,63181.46,0.19016
1785204000000,63167.64,63246.94,63053.87,63134.76,0.00913
1785207600000,63140.0,63320.42,63122.24,63266.0,0.02364
1785211200000,63276.53,63276.53,63177.18,63178.61,0.00535
1785214800000,63315.0,63459.93,63315.0,63449.39,0.00855
1785218400000,63371.46,63518.0,63337.4,63518.0,0.0063
1785222000000,63511.08,63514.89,63400.05,63404.35,0.00315
1785225600000,63436.91,63457.76,63329.01,63365.06,0.06395
1785229200000,63349.88,63515.99,63312.0,63328.99,0.37766
1785232800000,63321.39,63489.99,63214.89,63417.13,0.05379
1785236400000,63424.83,63538.94,63312.0,63399.0,0.01472
1785240000000,63396.0,63510.03,63318.0,63491.35,0.1249
1785243600000,63486.72,63526.57,62712.0,63029.99,0.8306
1785247200000,63056.0,63456.49,62907.14,63351.05,0.04211
1785250800000,63337.4,63945.65,63209.12,63880.35,0.1075
1785254400000,63840.01,64028.28,63731.09,63990.53,0.08055
1785258000000,63990.53,63990.53,63468.0,63638.85,0.08596
1785261600000,63648.0,63772.2,63624.0,63671.99,0.10166
1785265200000,63700.0,63819.0,63641.99,63819.0,0.06743
1785268800000,63840.0,63951.99,63805.01,63861.23,0.05833
1785272400000,63891.02,63999.6,63828.01,63930.96,0.0412
1785276000000,63890.92,63971.99,63728.0,63742.26,0.03258
1785279600000,63714.0,63910.23,63521.9,63871.39,0.11452
1785283200000,63870.0,64100.91,63816.01,63881.72,0.79891
1785286800000,63876.59,63919.35,63635.11,63642.0,0.78834
1785290400000,63618.31,64044.0,63594.0,63878.02,0.31687
1785294000000,63819.01,63847.47,63722.93,63722.93,0.01845
1785297600000,63569.08,63770.01,63569.08,63763.01,0.0299
1785301200000,63866.04,63990.88,63811.2,63980.01,0.07878
1785304800000,63965.36,64337.72,63965.36,64330.01,0.04178
1785308400000,64377.41,64394.81,64377.41,64377.41,0.00744
1785312000000,64490.99,64490.99,64219.63,64353.24,0.04791
1785315600000,64371.64,64649.49,64371.64,64618.1,0.21642
1785319200000,64621.15,64621.31,64349.55,64399.98,0.17772
1785322800000,64406.08,64445.01,64365.88,64445.01,0.03704
1785326400000,64414.4,64414.4,64162.0,64162.0,0.03562
1785330000000,64183.68,64588.4,64078.29,64588.4,0.63236
1785333600000,64614.9,64614.9,64000.0,64151.13,0.20746
1785337200000,64029.73,64029.73,63814.79,63864.16,0.02017
1785340800000,63908.1,64036.0,63569.08,63723.73,1.22812
1785344400000,63746.71,64137.85,63672.0,64137.85,0.03856
1785348000000,64214.92,64526.0,63752.94,64400.65,0.10976
1785351600000,64428.0,64428.0,63498.01,63532.0,0.03609
1785355200000,63469.0,63660.95,63364.0,63448.0,0.01394
1785358800000,63378.0,63660.95,63224.0,63660.95,0.03836
1785362400000,63807.16,64050.78,63807.16,63847.0,0.14477
1785366000000,63896.0,63980.0,63875.82,63906.9,0.04861
1785369600000,63937.05,64004.44,63565.59,63565.59,0.0843
1785373200000,63629.99,64214.92,63621.0,64214.92,0.11773
1785376800000,64232.0,64315.35,64078.0,64078.0,0.051
1785380400000,64133.66,64181.1,64054.13,64123.77,0.06067
1785384000000,64029.73,64051.46,63937.33,63937.33,0.0168
1785387600000,63888.99,64050.0,63877.39,63910.0,0.04615
1785391200000,63959.04,63959.04,63882.01,63890.37,0.05663
1785394800000,63913.37,64058.06,63886.48,63915.53,0.0828
1785398400000,63938.0,64239.0,63918.36,64236.94,0.01235
1785402000000,64246.87,64517.97,64246.87,64508.68,0.15307
1785405600000,64508.72,64540.91,64508.68,64540.91,0.00949
1785409200000,64473.8,64752.72,64449.01,64688.78,0.11795
1785412800000,64751.35,64867.32,64751.35,64803.81,0.11794
1785416400000,64859.99,65058.13,64652.0,64955.64,0.03578
1785420000000,64927.55,64927.55,64582.0,64592.47,1.65798
1785423600000,64538.4,64788.01,64538.4,64623.71,0.02521
1785427200000,64781.32,64854.0,64704.01,64750.0,0.04697
1785430800000,64750.55,64903.13,64740.83,64903.13,0.18063
1785434400000,64780.77,64780.77,64650.97,64655.76,0.04657
1785438000000,64717.84,64816.77,64717.84,64738.31,0.01993
1785441600000,64807.9,64828.5,64743.68,64764.55,0.06709
1785445200000,64751.14,64751.14,64657.56,64666.0,0.03628
1785448800000,64638.0,64890.0,64610.0,64782.92,0.0426
1785452400000,64773.72,65028.85,64694.0,64694.0,0.69841
1785456000000,64852.83,64852.83,64630.87,64630.87,0.04928
1785459600000,64867.32,65337.38,64493.71,64493.71,0.00988
1785463200000,64400.65,64558.18,64199.7,64200.83,0.00489
1785466800000,64160.9,64380.0,64122.26,64380.0,0.00195
1785470400000,64316.0,64336.3,64211.61,64241.88,0.01996
1785474000000,64293.59,64328.72,64200.24,64281.47,0.06194
1785477600000,64269.03,64391.42,64254.77,64254.77,0.03543
1785481200000,64087.76,64087.76,63845.07,63892.32,0.07489
1785484800000,63874.79,63922.76,63752.94,63774.0,0.06361
1785488400000,63725.16,63741.69,63569.08,63660.0,0.0791
1785492000000,63618.55,63886.38,63577.92,63886.38,0.0216
1785495600000,63886.38,63906.0,63751.64,63751.64,0.01701
1785499200000,63678.0,63714.0,63609.23,63609.23,0.01324
1785502800000,63703.34,63743.91,63235.94,63235.94,0.01322
1785506400000,63112.0,63112.0,62400.0,62633.74,0.17987
1785510000000,62573.0,62680.78,62422.0,62680.78,0.26313
1785513600000,62626.98,62808.29,62626.98,62808.29,0.02323
1785517200000,62833.11,63196.0,62825.0,63196.0,1.12461
1785520800000,63226.21,63226.21,62965.0,63063.23,0.02346
1785524400000,63077.0,63077.0,62924.83,62924.83,0.03298
1785528000000,62902.0,62974.57,62894.09,62894.09,0.01417
1785531600000,62821.09,62988.9,62800.0,62909.0,0.52231
1785535200000,62866.35,62930.96,62866.35,62882.7,0.01074
1785538800000,62935.92,62935.92,62831.38,62832.02,0.02367
1785542400000,62824.7,62940.74,62824.7,62930.35,0.13943
1785546000000,62891.99,62927.12,62868.44,62927.12,0.0658
1785549600000,62932.46,63041.99,62932.46,62995.7,0.04067
1785553200000,62995.01,63011.25,62918.15,62933.15,0.47473
1785556800000,62935.29,63032.95,62935.29,63032.95,0.01447
1785560400000,63032.76,63074.13,62952.67,62978.04,0.1032
1785564000000,62983.66,63027.99,62929.23,63027.99,0.03734
1785567600000,63034.99,63042.57,62982.89,62982.9,0.0179
1785571200000,63036.9,63062.99,63036.9,63062.99,0.006
1785574800000,63063.93,63070.48,63004.84,63004.84,0.0557
1785578400000,63000.46,63033.52,62944.82,62994.69,0.09567
